clavecct,nombrecct,domicilio,numext,entrecalle,ycalle,callepost,codpost,colonia,ncolonia,localidad,municipio,entidad,ambito,longitud,latitud,turno,nturno,tipo,ntipo,nivel,nnivel,subnivel,nsubnivel,servicio,nservicio,control,ncontrol,subcontrol,nsubcontrol,sostenimiento,nsostenimiento
05FEI0057D,"MODULO DE ATENCIÓN A PADRES DE FAMILIA NÚM. 34",CONOCIDO,"","","","","","","",0175,030,05,RURAL,-101.204167,24.890278,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FEI0058C,"MODULO DE ATENCIÓN A PADRES DE FAMILIA NÚM. 58","GUERRERO SN",SN,"","","",25994,"","",0001,011,05,URBANO,-101.475,25.376389,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FEI0059B,"MODULO DE ATENCIÓN A PADRES DE FAMILIA NÚM. 59","DE LA FUENTE 100","","PEDRO GIL FARÍAS","DAVID MARTÍNEZ SOTO","",25080,"","",0001,027,05,URBANO,-100.950278,25.543611,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FEI0060R,"MODULO DE ATENCIÓN A PADRES DE FAMILIA NÚM. 60","ABASOLO SN",SN,ABASOLO,MOCTEZUMA,"",25955,"","",0001,011,05,URBANO,-101.475,25.376389,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FEI0061Q,"MODULO DE ATENCIÓN A PADRES DE FAMILIA NÚM. 65","LEOBARDO AGUILAR SN",SN,"JOSEFA ORTIZ DE DOMÍNGUEZ","JUAN ALDAMA","",25000,"","",0001,030,05,URBANO,-101.0,25.433333,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FEI0062P,"MODULO DE ATENCIÓN A PADRES DE FAMILIA NÚM. 62",CONOCIDO,"","","","",27440,"","",0001,036,05,URBANO,-102.806667,25.3425,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FEI0063O,"MODULO DE ATENCIÓN A PADRES DE FAMILIA NÚM. 63","BOULEVARD DIAGONAL REFORMA 2435","",AZTECAS,ATOYAC,"",27440,"","",0001,036,05,URBANO,-102.806667,25.3425,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0002Z,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 37","AVENIDA LIBERTAD S/N",SN,"CALLE 10",PATRIOTAS,"",26014,"","",0001,025,05,URBANO,-100.517168,28.700941,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0003Z,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 38","GUATEMALA NÚM. 313","",VENEZUELA,CHILE,"",26070,"","",0001,025,05,URBANO,-100.544359,28.671611,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0004Y,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 39","AVENIDA LIBERTAD","","CALLE 10",PATRIOTAS,"",26014,"","",0001,025,05,URBANO,-100.541984,28.705581,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0005X,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 40","GUATEMALA NÚM. 313","",VENEZUELA,CHILE,"",26070,"","",0001,025,05,URBANO,-100.544359,28.671611,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0006W,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 41","CALZADA DEL BOSQUE S/N",SN,ALDAMA,"NICOLAS BRAVO","",26170,"","",0001,022,05,URBANO,-100.75715,28.432636,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0007V,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 42","AVENIDA LIBERTAD","","CALLE 10",PATRIOTAS,"",26014,"","",0001,025,05,URBANO,-100.541984,28.705581,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0008U,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 43","AVENIDA LIBERTAD","","CALLE 10",PATRIOTAS,"","","","",0001,025,05,URBANO,-100.541984,28.705581,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0009T,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 44","MUTUALISMO NÚM. 505 SUR","","CARRETERA 57",INDEPENDENCIA,"",26530,"","",0001,003,05,URBANO,-100.865498,28.332113,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0010I,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 45","AVENIDA LIBERTAD","","CALLE 10",PATRIOTAS,"",26014,"","",0001,025,05,URBANO,-100.541984,28.705581,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0011H,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 46","CALLE PARRAS S/N",SN,"","","",26263,"","",0001,002,05,URBANO,-100.947804,29.319225,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0012G,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 47","MATAMOROS 1450","","FRANCISCO ZARCO","IGNACIO RAMÍREZ","",26200,"","",0001,002,05,URBANO,-100.930455,29.314617,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0013F,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 48","LIBRAMIENTO JOSÉ DE LAS FUENTES RODRÍGUEZ 757","","PROLONGACIÓN VICTORIA","","",26260,"","",0001,002,05,URBANO,-100.920094,29.320519,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0014E,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 49","MATAMOROS 1450","","FRACNSICO ZARCO","IGNACIO RAMÍREZ","",26200,"","",0001,002,05,URBANO,-100.930455,29.314617,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0015D,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 50","LIBRAMIENTO JOSÉ DE LAS FUENTES RODRÍGUEZ 757","","PROLONGACIÓN VICTORIA","","",26260,"","",0001,002,05,URBANO,-100.920094,29.320519,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0016C,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 22","NISPEROS 532","",DURAZNO,MEMBRILLO,"",25748,"","",0001,018,05,URBANO,-101.405154,26.924116,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0017B,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 23","NISPEROS 532","",DURAZNO,MEMBRILLO,"",25748,"","",0001,018,05,URBANO,-101.405154,26.924116,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0018A,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 24","CALLE 7","","","","",25748,"","",0001,018,05,URBANO,-101.401418,26.914784,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0019Z,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 25","AMÉRICAS UNIDAS SN",SN,AYUNTAMIENTO,"LIBRAMIENTO CARLOS SALINAS DE GORTARI","",25640,"","",0001,010,05,URBANO,-101.471114,26.922459,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0020P,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 26","DEL ESTUDIANTE SN",SN,"","","",25760,"","",0001,006,05,URBANO,-101.432709,26.887922,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0021O,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 27","PRIVADA CHOPO 235","",NOGAL,MAPLE,"",25770,"","",0001,018,05,URBANO,-101.420511,26.888672,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0022N,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 28","DEL ESTUDIANTE SN",SN,"JUAN ANTONIO DE LA FUENTE","AVENIDA INDUSTRIAL","",25760,"","",0001,018,05,URBANO,-101.432508,26.889242,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0023M,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 29","DEL ESTUDIANTE S/N",SN,"JUAN ANTONIO DE LA FUENTE","AVENIDA INDUSTRIAL","",25760,"","",0001,018,05,URBANO,-101.432508,26.889242,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0024L,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 30","AMÉRICAS UNIDAS S/N",SN,AYUNTAMIENTO,"LIBRAMIENTO CARLOS SALINAS DE GORTARI","",25640,"","",0001,010,05,URBANO,-101.471349,26.922614,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0025K,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 31","SIMÓN BOLIVAR Y PRIMERA DE MAYO","",ORIZABA,TACUBA,"",26830,"","",0014,032,05,URBANO,-101.212101,27.941198,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0027I,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 33","JIMÉNEZ NÚM. 105","","SANTA ROSA",SOCORRO,"",26340,"","",0001,020,05,URBANO,-101.518311,27.876364,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0028H,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 34","BOULEVARD OSCAR FLORES TAPIA SN",SN,"CARRETERA 57","","",26950,"","",0001,028,05,URBANO,-101.142107,27.865277,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0029G,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 35","SIMÓN BOLIVAR Y PRIMERO DE MAYO","",ORIZABA,TACUBA,"",26830,"","",0014,032,05,URBANO,-101.210649,27.932741,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0030W,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 36","BOULEVARD OSCAR FLORES TAPIA S/N",SN,"CARRETERA 57","","",26950,"","",0014,032,05,URBANO,-101.157552,27.89483,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0031V,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 1","PROLONGACIÓN DAVID BERLANGA S/N",SN,"NAZARIO S. ORTIZ GARZA","AVENIDA MAGISTERIO","",25000,"","",0001,030,05,URBANO,-100.979116,25.430562,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0032U,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 2","LIRIOS 285","",MARGARITAS,HIEDRAS,"",25290,"","",0001,030,05,URBANO,-100.961665,25.429847,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0033T,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 3","BOULEVARD ISIDRO LÓPEZ ZERTUCHE","","BOULEVARD EGIPTO","BOULEVARD NAZARIO S. ORTIZ GARZA","",25220,"","",0001,030,05,URBANO,-100.985192,25.476478,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0034S,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 4","PROLONGACIÓN DAVID BERLANGA SN",SN,"AVENIDA DEL MAGISTERIO","BOULEVARD NAZARIO S. ORTIZ GARZA","",25000,"","",0001,030,05,URBANO,-100.979116,25.430562,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0035R,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 5","LIRIOS 285","",MARGARITAS,HIEDRAS,"",25290,"","",0001,030,05,URBANO,-100.961665,25.429847,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0036Q,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 6","ABRAHAM DE CEPEDA SN",SN,"GENERAL CEPEDA","","",25284,"","",0001,030,05,URBANO,-101.011934,25.446322,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0037P,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 7","PROLONG DAVID BERLANGA S/N",SN,"NAZARIO ORTIZ GARZA","AV. LOS MAESTROS","",25290,"","",0001,030,05,URBANO,-100.961665,25.429847,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0038O,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 8","CALLE QUINTA","","CALLE PRIMERA","CALLE SEGUNDA","",25087,"","",0001,030,05,URBANO,-101.014327,25.391578,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0039N,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 9",HIDALGO,"","LAZARO CARDENAS","","",27980,"","",0001,024,05,URBANO,-102.158379,25.439542,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0040C,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 10","JOSEFA ORTIZ DE DOMÍNGUEZ SN",SN,"LAS ADELITAS","VICENTE GUERRERO","",25137,"","",0001,030,05,URBANO,-101.011934,25.446322,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0041B,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 11","CALLE PRIMERA","","CALLE QUINTA","CALLE SEGUNDA","",25087,"","",0001,030,05,URBANO,-101.014327,25.391578,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0042A,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 12","CALLE QUINTA","","CALLE PRIMERA","CALLE SEGUNDA","",25087,"","",0001,030,05,URBANO,-101.014327,25.391578,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0044Z,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 14","PORFIRIO DÍAZ 215","","LUIS MORA",BUSTAMANTE,"",25130,"","",0001,030,05,URBANO,-101.022945,25.422364,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05FUA0045Y,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 15","BOULEVARD ISIDRO LÓPEZ ZERTUCHE 4295","","BOULEVARD EGIPTO","NAZARIO S. ORTIZ GARZA","",25220,"","",0001,030,05,URBANO,-100.985192,25.476478,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
